International Conference on Intelligent Pervasive Computing,IPC,CORE2013,C,No,0805
"International Conference on Intelligent Sensors, Sensor Networks and Information Processing",ISSNIP,ERA2010,B,No,0902
International Conference on Intelligent Systems,ICIL,CORE2013,C,No,0801
International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2013,B,No,0801
International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2013,C,No,0801
International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2013,B,No,0801
International Conference on Intelligent Tutoring Systems,ITS,CORE2013,A,No,0801
International Conference on Intelligent User Interfaces,IUI,CORE2013,A,No,0806
"International Conference on Interaction Sciences: Information Technology, Culture and Human",ICIS,CORE2013,C,No,0806
"International Conference on Interactive Digital Storytelling (2008 merger of ""ICVS International Conference on Virtual Storytelling"" and ""TIDSE Technology for Interactive Digital Storytelling"")",ICIDS,CORE2013,C,No,0899
International Conference on International and Communication Technologies,ICICTE,CORE2013,C,No,08
International Conference on Internet and Web Applications and Services,ICIW,CORE2013,C,No,0806
International Conference on Internet Computing,IC,CORE2013,B,Yes,0806
International Conference on Internet Computing in Science and Engineering,ICICSE,CORE2013,C,No,0805
International Conference on Internet Monitoring and Protocol,ICIMP,CORE2013,C,No,0803
International Conference on Internet Technologies and Applications,ITA,CORE2013,B,No,0806
International Conference on IT Based Higher Education and Training,ITHET,CORE2013,C,No,
International Conference on Knowledge Discovery and Data Mining,WKDD,CORE2013,C,No,0804
International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2013,B,Yes,0806
International Conference on Knowledge Engineering and Ontology,KEOD,CORE2013,C,No,0801
"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2013,B,No,0801
International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2013,B,No,0806
International Conference on Knowledge-based Intelligent Electronic Systems,KIES,CORE2013,C,No,0801
International Conference on Language and Automata Theory and Applications,LATA,CORE2013,C,No,0802
International Conference on Leading Edge Manufacturing in 21st Century,,ERA2010,A,No,0910
International Conference on Legal Knowledge-based Systems,JURIX,CORE2013,C,No,0806
International Conference on Liquid Atomization and Spray Systems,,ERA2010,A,No,0902
International Conference on Logic Programming,ICLP,CORE2013,A,No,0802
International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2013,A,No,0802
International Conference on Machine Learning,ICML,CORE2013,A*,Yes,0801
International Conference on Machine Learning and Applications,ICMLA,CORE2013,C,No,0801
International Conference on Machine Learning and Cybernetics,ICMLC,CORE2013,C,No,0801
International Conference on Machine Vision,ICMV,CORE2013,C,No,0801
International Conference on Management of Data,COMAD,CORE2013,B,No,0806
International Conference on Management of Technology,IAMOT,ERA2010,C,No,10
International Conference on Massively Parallel Computing Systems,MPCS,CORE2013,B,No,0805
"International Conference on Mechanics of structures, Materials and System",,ERA2010,B,No,0910
International Conference on Medical Information? Visualisation,MediVis,CORE2013,C,No,0801
International Conference on Metal Forming,,ERA2010,A,No,0910
International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2013,A,No,0805
International Conference on Mobile Business,ICMB,CORE2013,C,No,0805
International Conference on Mobile Data Management,MDM,CORE2013,C,Yes,0804
"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,CORE2013,C,No,0805
International Conference on Modal Analysis,,ERA2010,A,No,0905
International Conference on Model Transformation,ICMT,CORE2013,B,No,0803
"International Conference on Modeling, Simulation and Visualization Methods",MSV,ERA2010,C,No,10
International Conference on Modelling and Diagnostics For Advanced Engine Systems,,ERA2010,A,No,0902
International Conference on Modelling and Simulation,,ERA2010,A,No,0905
International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2013,B,No,0801
"International Conference on Modelling, Simulation and Optimisation",ICMSO,CORE2013,C,No,0801
International Conference on Multi Agent Systems,ICMAS,CORE2013,A,No,
International Conference on Multiagent Systems,ICMS,CORE2013,B,No,0801
International Conference on Multimedia Modelling,MMM,CORE2013,C,Yes,0806
International Conference on Multimodal Interfaces,ICMI,CORE2013,B,No,0806
International Conference on Natural Computation,ICNC,CORE2013,C,No,0801
International Conference on network and System Security,NSS,CORE2013,B,No,0803
International Conference on Network Protocols,ICNP,CORE2013,A,No,1006
International Conference on Networked Computing,INC,CORE2013,C,No,0805
International Conference on Networking and Mobile Computing,ICCNMC,ERA2010,C,No,1005
"International Conference on Networking, Sensing and Control",ICNSC,ERA2010,C,No,0902
International Conference on Networks and Communications,NetCoM,ERA2010,C,No,1005
International Conference on Neural Information Processing,ICONIP,CORE2013,A,No,0801
"International Conference on Neural, Parallel and Scientific Computations",NPSC,CORE2013,C,No,0801
International Conference on New Forming Technology,,ERA2010,A,No,0910
International Conference on New Trends of Information and Service Science,NISS,CORE2013,C,No,0806
International Conference on Next Generation Web Services Practices,NWESP,CORE2013,C,No,0806
International Conference on Next Generation Wired/Wireless Advanced Networking,NEW2AN,ERA2010,C,No,1005
International Conference on Numerical Methods in Industrial Forming Processes,,ERA2010,A,No,0910
International Conference on Object Oriented Information Systems,OOIS,CORE2013,C,No,
"International Conference on Ocean, Offshore and Arctic Engineering",,ERA2010,A,No,0911
International Conference on Optimization: Techniques And Applications,ICOTA,CORE2013,C,No,0802
International Conference on Pairing-based Cryptography,Pairing,CORE2013,C,No,0804
"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2013,B,No,0805
International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2013,B,Yes,0805
International Conference on Parallel and Distributed Systems,ICPADS,CORE2013,B,No,0805
International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2013,A,No,0805
International Conference on Parallel Processing,Euro-Par,CORE2013,A,No,0805
International Conference on Parallel Processing,ICPP,CORE2013,A,No,0805
International Conference on Parallel Processing,EuroPar,CORE2013,A,No,
International Conference on Parallel Processing and Applied Mathematics,PPAM,CORE2013,C,No,0805
International Conference on Pattern Recognition,ICPR,CORE2013,B,Yes,0801
International Conference on Persuasive Technology,Persuasive,CORE2013,B,No,0806
International Conference on Pervasive Computing,PERVASIVE,CORE2013,A*,Yes,0805
International Conference on Pervasive Computing and Applications,ICPCA,CORE2013,C,No,0805
International Conference on Pervasive Services,ICPS,CORE2013,C,No,0805
International Conference on Pressure Surges,,ERA2010,A,No,0905
International Conference on Principles and Practice of Constraint Programming,CP,CORE2013,A,No,0803
International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2013,B,No,0803
International Conference on Principles of Distributed Systems,OPODIS,CORE2013,B,No,0805
International Conference on Principles of Practice in Multi-Agent Systems,PRIMA,CORE2013,C,No,0801
"International Conference on Probability, Statistics and Operational Research",PSOR,CORE2013,C,No,0802
International Conference on Product Research,,ERA2010,B,No,0910
International Conference on Program Comprehension (was IWPC),ICPC,CORE2013,C,No,0803
International Conference on Provable Security,ProvSec,CORE2013,B,No,0803
International Conference on Qualitative Research in IT & IT in Qualitative Research,QualIT,CORE2013,B,No,0806
International Conference on Quality of Service in Heterogeneous Wired/Wireless Networks,Qsine,CORE2013,B,No,1006
International Conference on Quality Software,QSIC,CORE2013,B,Yes,0803
International Conference on Real-Time and Embedded Computing Systems and Applications,RTCSA,CORE2013,B,No,1006
International Conference on Recent Advances in Information Technology and Applications,RAITA,CORE2013,C,No,08
International Conference on Recent Advances in Natural Language Processing,RANLP,CORE2013,C,No,0801
International Conference on Relational Methods in Computer Science,RelMiCS,CORE2013,C,No,0802
"International Conference on Relations, Orders and Graphs: Interaction with Computer Science",ROGICS,CORE2013,C,No,0802
International Conference on Reliable Software Technologies,RST,CORE2013,A,No,0803
International Conference on Research Challenges in Information Science,RCIS,CORE2013,B,No,0806
International Conference on Rewriting Techniques and Applications,RTA,CORE2013,A,No,
International Conference on Risks and Security of Internet and Systems,CRiSIS,CORE2013,C,No,0803
International Conference on Robotics,ROVPIA,CORE2013,C,No,0910
International Conference on Rough Sets and Current Trends in Computing,RSCTC,CORE2013,C,No,0801
International Conference on Scientific and Statistical Data Base Management,SSDBM,CORE2013,A,No,0804
International Conference on Security and Privacy for Communication Networks,SecureCom,CORE2013,A,No,0803
International Conference on Security in Pervasive Computing,ICSPC,CORE2013,A,No,0806
International Conference on Security of Information and Networks,SIN,CORE2013,C,No,0803
International Conference on Semantic and Digital Media Technologies,SAMT,CORE2013,C,No,0806
International Conference on Semantics Knowledge and Grid,SKG,CORE2013,C,No,0806
International Conference on Sequences and their Applications,SEQAPP,CORE2013,B,No,0802
International Conference on Service Oriented Computing,ICSOC,CORE2013,A,No,0805
International Conference on Shock and Impact Loads on Structures,,ERA2010,B,No,0905
International Conference on Software and Data Technologies,ICSoft,CORE2013,B,No,0803
International Conference on Software and Data Technologies,IC-Soft,CORE2013,B,No,
International Conference on Software Composition,SC,CORE2013,B,No,0803
International Conference on Software Development,SWDC,CORE2013,B,No,0803
International Conference on Software Engineering,ICSE,CORE2013,A*,Yes,0803
International Conference on Software Engineering Advances,ICSEA,CORE2013,C,Yes,0803
International Conference on Software Engineering and Formal Methods,SEFM,CORE2013,B,No,0803
International Conference on Software Engineering and Knowledge Engineering,SEKE,CORE2013,B,No,0801
International Conference on Software Engineering Theory and Practice,SETP,CORE2013,C,No,0803
"International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",SNPD,CORE2013,C,No,08
International Conference on Software Engineering: Education and Practice ,SEEP ,CORE2013,B,No,
International Conference on Software Language Engineering,SLE,CORE2013,B,No,0803
International Conference on Software Methods and Tools,SoMeT,CORE2013,B,No,0803
International Conference on Software Process,ICSP,CORE2013,A,No,0803
International Conference on Software Process and Product Measurement,MENSURA,CORE2013,C,No,0804
International Conference on Software Quality Management,SQM,CORE2013,C,No,0803
International Conference on Software Reuse,ICSR,CORE2013,A,No,0803
"International Conference on Software Testing, Verification and Validation",ICST,CORE2013,C,No,0803
International Conference on Soil Mechanics and Geotechnical Engineering,ICSMGE,ERA2010,A,No,0905
International Conference on Spoken Language Processing,ICSLP,CORE2013,C,No,0801
International Conference on Steel Rolling,,ERA2010,A,No,0910
International Conference on Structural Health Monitoring of Intelligent Infrastructure,,ERA2010,A,No,0905
International Conference on Surface Finishing Technology and Surface Engineering,ICSFT2008,ERA2010,A,No,0910
International Conference on Sustainability in Energy and Buildings,SEB,ERA2010,A,No,1201
International Conference on Sustainable Construction Materials and Technologies,SCMT,ERA2010,B,No,1202
International Conference on Systems Engineering,ISCEng,CORE2013,C,No,0803
"International Conference on Systems Research, Informatics and Cybernetics",ICSRIC,CORE2013,C,No,0806
International Conference on Systems Thinking in Management,STM,CORE2013,C,No,0806
International Conference on Technology and Business Management,ICTBM,CORE2013,C,No,0806
International Conference on Technology Education,TE,CORE2013,C,No,
International Conference on Technology of Plasticity,,ERA2010,A,No,0910
International Conference on Telecom Technology and Applications,ICTTA,ERA2010,C,No,1005
International Conference on Temporal Logic,ICTL,CORE2013,A,No,0802
International Conference on Tests and Proofs,TAP,CORE2013,B,No,0803
International Conference on the Application and Theory of Petri Nets,ICATPN,CORE2013,B,No,0802
International Conference on the Foundations of Digital Games,FDG,CORE2013,C,No,0801
International Conference on the Principles of Knowledge Representation and Reasoning,KR,CORE2013,A*,Yes,0801
International Conference on the Simulation and Synthesis of Living Systems,ALIFE,CORE2013,A,No,0801
International Conference on the Statistical Analysis of Textual Data,JADT,CORE2013,C,No,0804
International Conference on the Theory and Application of Cryptographic Techniques,EuroCrypt,CORE2013,A*,Yes,0804
International Conference on the Theory and Application of Cryptology and Information Security,ASIACRYPT,CORE2013,A,No,0804
International Conference on the Unified Modelling Language (was UML),MODELS,CORE2013,B,Yes,0806
International Conference on Theorem Proving in Higher Order Logics,WPHOL,CORE2013,A,No,
International Conference on Theorem Proving in Higher Order Logics (will be ITP from 2010),TPHOLs,CORE2013,A,No,0802
International Conference on Theorem Proving with Analytic Tableaux and Related Methods,TABLEAUX,CORE2013,A,No,0802
International Conference on Theoretical and Mathematical Foundations of Computer Science,TMFCS,CORE2013,C,No,0802
International Conference on Theoretical and Methodological Issues in machine Translation,TMI,CORE2013,B,No,0801
International Conference on Theory and Applications of Computational Science,TACS,CORE2013,C,No,0802
International Conference on Theory and Applications of Satisfiability Testing,SAT,CORE2013,A,No,0802
International Conference on Tools with Artificial Intelligence,ICTAI,CORE2013,B,No,0801
International Conference on Trust Management,iTrust,CORE2013,C,No,0803
"International Conference on Trust, Privacy and Security in Digital Business",TrustBus,CORE2013,B,No,0803
International Conference on Ubiquitous and Intelligence Computing,UIC,CORE2013,B,No,0801
International Conference on Unconventional Computation,UC,CORE2013,C,No,0802
International conference on unsaturated soils,Unsat,ERA2010,A,No,0905
International Conference on Urban Drainage,,ERA2010,A,No,0905
International Conference on User Modelling (now UMAP),UM,CORE2013,B,Yes,0801
"International Conference on User Modelling, Adaptation, and Personalization (was AH and UM)",UMAP,CORE2013,B,No,0806
International Conference on Vector and Parallel Processing,VecPar,CORE2013,B,No,0805
International Conference on Vector and Parallel Processing,CONPAR,CORE2013,B,No,
International Conference on Very Large Databases,VLDB,CORE2013,A*,Yes,0804
International Conference on Virtual Execution Environments,VEE,CORE2013,A,Yes,0803
International Conference on Virtual Storytelling (merged into ICIDS in 2008),ICVS,ERA2010,C,No,0899
International Conference on Virtual Systems and MultiMedia,VSMM,CORE2013,B,Yes,0806
International Conference on Vision Theory and Applications,VISAPP,CORE2013,C,No,0801
International Conference on Visual Information Systems,VISUAL,CORE2013,C,No,0801
International Conference on VLSI Design,VLSID,CORE2013,C,No,1005
International Conference on Water Sensitive Urban Design,,ERA2010,B,No,0905
International Conference on Web Engineering,ICWE,CORE2013,C,No,0806
International Conference on Web Information Systems and Technologies,WEBIST,CORE2013,C,No,0806
International Conference on Web Information Systems Engineering,WISE,CORE2013,A,No,0805
International Conference on Web-Age Information Management,WAIM,CORE2013,C,No,0806
International Conference on Web-based Modelling and Simulation,WebSim,CORE2013,C,No,0801
International Conference on Wind Engineering,,ERA2010,A,No,0905
International Conference on Wired / Wireless Internet Communications,WWIC,ERA2010,B,No,1005
"International Conference on Wireless Communications, Networking and Mobile Computing",WiCOM,ERA2010,C,No,1005
International Conference on Worldwide Computing and Its Applications,WWCA,CORE2013,C,No,0899
International Conference Software and Systems Engineering and their Applications,ICSSEA,CORE2013,C,No,0803
International Conference/Workshop on Practice and Theory in Public Key Cryptography,PKC,CORE2013,B,No,0803
International Conferenceon Information and Communications Security,ICSEC,CORE2013,B,No,
"International Conferences in Central Europe on Computer Graphics, Visualization and Computer Vision",WSCG,CORE2013,B,No,0801
International Conferences on Advances in Steel Structures,,ERA2010,A,No,0905
International Conferences on Progress of Machining Technology,,ERA2010,A,No,0910
International Congress Aeronautical Sciences,,ERA2010,B,No,0901
International Congress of Chinese Mathematicians,ICCM,CORE2013,C,No,0802
International Congress of Construction History,ICCH,ERA2010,B,No,1201
International Congress of Mathematicians,ICM,CORE2013,C,No,0802
International Congress of Theoretical and Applied Mechanics,,ERA2010,A,No,0913
International Congress on Computational and Applied Mathematics,ICCAM,CORE2013,C,No,0802
International Congress on Fracture,,ERA2010,A,No,0913
International Congress on Industrial and Applied Mathematics,,ERA2010,B,No,0910
International Congress on Modelling and Simulation,MODSIM,CORE2013,C,No,0801
International Construction Management and Economics Conference,SIBRAGEC,ERA2010,B,No,1202
International Corrosion Congress,,ERA2010,A,No,0913
"International Council for Research and Innovation in Building and Construction (CIB) Meetings, Workshops, Symposia, Conferences",CIB,ERA2010,A,No,1202
International Crashworthiness Conference,,ERA2010,B,No,0902
International CSI Computer Conference,CSICC,CORE2013,C,No,0802
International Database Conference (HK CS),IDC(W),CORE2013,L,No,
International Database Engineering and Applications Symposium,IDEAS,CORE2013,B,No,0804
International Fatigue Congress,,ERA2010,A,No,0901
International Federation of Automatic Control World Congress,IFAC,CORE2013,C,No,
International Ferroalloy Congress,,ERA2010,A,No,0914
International Forum on Applied Wearable Computing,IFAWC,CORE2013,C,No,0806
International French Speaking Conference on Logic and Constraint Programming,JFPLC,CORE2013,C,No,0802
International Frontiers of Algorithmics Workshop,FAW,CORE2013,B,No,0802
International Fuzzy Logic and Intelligent technologies in Nuclear Science Conference,FLINS,CORE2013,B,No,0801
International Geostatistics Congress,,ERA2010,A,No,0914
International Group for Lean Construction Conference,IGLC,ERA2010,A,No,1202
International Heavy Haul Association Conference,,ERA2010,A,No,0913
International Heavy Haul Conference,,ERA2010,A,No,0913
International ICSC Congress on Intelligent Systems and Applications,IICISA,CORE2013,C,No,0801
International IEEE Security in Storage Workshop,SISW,CORE2013,C,No,0803
International IEEE Workshop on Software Evolvability,SE,CORE2013,C,No,0803
International Information Technology in Regional Areas Conference,ITiRA,CORE2013,C,No,0899
International Information Technology in Regional Areas Conference,IRITA,CORE2013,C,No,
International Joint Conference CAAP/FASE on Theory and Practice of Software Development,TAPSOFT,CORE2013,C,No,0803
International Joint Conference on Artificial Intelligence,IJCAI,CORE2013,A*,Yes,0801
International Joint Conference on Automated Reasoning,IJCAR,CORE2013,A*,Yes,0801
International Joint Conference on Computational Linguistics,IJCNLP2,CORE2013,B,No,
International Joint Conference on e-Business and Telecommunications,ICETE,CORE2013,C,No,0806
"International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management",IC3K,CORE2013,C,No,08
International Joint Conference on Natural Language Processing,IJCNLP,CORE2013,B,Yes,0801
International Joint Conference on Qualitative and Quantitative Practical Reasoning,ESQARU,CORE2013,A,No,0801
International Joint Workshop on Computational Creativity,IJWCC,ERA2010,B,No,1203
International KES Symposium on Agents and Multiagent systems - Technologies and Applications,KES AMSTA,CORE2013,C,No,0801
International Logic Programming Symposium,ILPS,CORE2013,A,No,
International Machine Vision and Image Processing Conference,IMVIP,CORE2013,C,No,0801
International Manufacturing Leaders Forum,,ERA2010,C,No,0910
International Maritime Conference,,ERA2010,B,No,0911
International Meeting on DNA Computing and Molecular Programming,DNA,CORE2013,B,No,0801
International Mineral Processing Congress,,ERA2010,A,No,0914
International Multi-Conference on Engineering and Technological Innovation,IMETI,ERA2010,C,No,09
International Natural Language Generation Conference,INLG,CORE2013,B,No,0801
International Network for Tropical Architecture conferences,INTA,ERA2010,C,No,1201
International Network Optimization Conference,INOC,CORE2013,C,No,0802
International NZ Conference on Computer-Human Interaction ,SIGCHI-NZ,CORE2013,B,No,
International Parallel Computing Workshop,PCW,CORE2013,C,No,0805
International Picture Coding Symposium,PCS,CORE2013,C,No,1005
International Pipeline Conference,,ERA2010,A,No,0913
International Planning History Society,IPHS,ERA2010,B,No,1205
International Postgraduate Research Conference (Research Institute for the Built and Human Environment (BuHu)),BuHu IPGRC,ERA2010,C,No,1202
International Python Conference,IPythC,CORE2013,C,No,0803
International Research Council on the Biomechanics of Impact,,ERA2010,A,No,0902
International Research Week Conference,IPGRC,ERA2010,C,No,1202
International Semantic Web Conference,ISWC,CORE2013,A,Yes,0804
International Society of Rock Mechanics Series of Symposia and Conferences,ISRM,ERA2010,A,No,0905
International Supercomputing Conference,ISC,CORE2013,C,No,0805
International Symposium Component-Based Software Engineering,CBSE,CORE2013,A,No,0803
International Symposium of Automation and Robotics in Construction,,ERA2010,A,No,0905
International Symposium on 3D Data Processing Visualization and Transmission,3DPVT,CORE2013,C,No,0801
International Symposium on Active Control of Sound and Vibration,,ERA2010,A,No,0913
International Symposium on Advanced DB Technologies and Integration,ADTI,CORE2013,B,No,0804
International Symposium on Advanced Technology for Plasticity,,ERA2010,A,No,0910
International Symposium on Advances in Abrasive Technology,,ERA2010,A,No,0910
International Symposium on Algorithmic Game Theory,SAGT,CORE2013,B,No,0802
International Symposium on Algorithms and Computation,ISAAC,CORE2013,A,No,0802
International Symposium on Applications and the Internet,SAINT,CORE2013,C,No,0899
"International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes",AAAAECC,CORE2013,B,No,0802
International Symposium on Applied Computational Intelligence and Informatics,SACI,CORE2013,C,No,0801
International Symposium on Applied Machine Intelligence and Informatics,SAMI,CORE2013,C,No,0801
International Symposium on Artificial Intelligence and Maths,ISAIM,CORE2013,B,No,0801
International Symposium on Artificial Life and Robotics,AROB,CORE2013,C,No,0801
"International Symposium on Audio, Video, Image Processing and Intelligent Applications",ISAVIIA,CORE2013,C,No,0801
International Symposium on Automated Technology for Verification and Analysis,ATVA,CORE2013,A,No,0803
International Symposium on Automation and Robotics in Construction,SARC,CORE2013,C,No,0910
International Symposium on Autonomous Decentralized Systems,ISADS,CORE2013,C,No,0805
International Symposium on Cavitation,,ERA2010,B,No,0915
International Symposium on Circuits and Systems,CIRSYS,CORE2013,C,No,1006
International Symposium on Code Generation and Optimization,CGO,CORE2013,A,No,0803
International Symposium on Collaborative Technologies and Systems,CTS,CORE2013,C,No,0805
International Symposium on Combinatorial Optimisation,CO,CORE2013,C,No,0802
International Symposium on Combustion,,ERA2010,A,No,0913
International Symposium on Communications and Information Technologies,ISCIT,ERA2010,B,No,1005
International Symposium on Computational Geomechanics,,ERA2010,A,No,0905
International Symposium on Computational Life Science,CompLife,CORE2013,B,No,0801
International Symposium on Computer and Information Sciences,ISCIS,CORE2013,C,Yes,0806
International Symposium on Computer Architecture and High Performance Computing,SBAC-PAD,CORE2013,B,No,0805
International Symposium on Computer Design,COMPDES,CORE2013,C,No,1005
International Symposium on Cooperative Database Systems for Advanced Applications,CODAS,CORE2013,C,No,0804
"International Symposium on Data, privacy and E-Commerce",ISDPE,CORE2013,C,No,0803
International Symposium on Distributed Computing (was WDAG),DISC,CORE2013,A,No,0805
International Symposium on Empirical Software Engineering,ISESE,CORE2013,B,Yes,0803
International Symposium on Empirical Software Engineering and Measurement,ESEM,CORE2013,A,No,0803
"International Symposium on Environmental Vibrations: Prediction, Monitoring, Mitigation and Evaluation",,ERA2010,B,No,0905
International Symposium on Experimental Algorithms,SEA,CORE2013,B,No,0802
International Symposium on Fault-Tolerant Computing,FTCS,ERA2010,C,No,0905
International Symposium on Foundations of Intelligent Systems,ISMIS,CORE2013,C,No,0801
International Symposium on frontiers in offshore geotechnics,,ERA2010,B,No,0905
International Symposium on Functional and Logic Programming,FLOPS,CORE2013,A,No,0802
International Symposium on Fundamentals of Computer Theory,FCT,CORE2013,A,Yes,0802
International Symposium on Future Software Technology,ISFST,CORE2013,C,No,0803
International Symposium on Grid Computing,ISGC,CORE2013,C,No,0805
International Symposium on High Performance Computer Architecture,HPCA,CORE2013,A*,Yes,0803
International Symposium on Information and Communication Technologies,ISICT,CORE2013,C,No,08
International Symposium on Information Assurance and Security,IAS,CORE2013,C,No,0804
International Symposium on Information Processing,ISIP,CORE2013,C,No,0806
International Symposium on Information Theory and Its Applications,ISITA,CORE2013,B,Yes,0804
International Symposium on Innovations in Intelligent Systems and Applications,INISTA,CORE2013,C,No,0801
International Symposium on Intelligent and Interactive Multimedia: Systems and Services,KES IIMSS,CORE2013,C,No,0806
"International Symposium on Intelligent Multimedia, Video and Speech Processing",ISIMP,CORE2013,C,No,1006
International Symposium on Intelligent Systems and Informatics,SISY,CORE2013,C,No,0806
International Symposium on Latin American Theoretical Informatics,LATIN,CORE2013,B,No,0802
"International Symposium on Leveraging Applications of Formal Methods, Verification and Validation",ISoLA,CORE2013,C,No,0802
International Symposium on Logic-based Program Synthesis and Transformation,LOPSTR,CORE2013,B,No,0802
International Symposium on Mathematical Foundations of Computer Science,MFCS,CORE2013,A,Yes,0802
International Symposium on Mathematical Morphology,ISMM,CORE2013,B,No,0801
International Symposium on Memory Management,ISMM,CORE2013,A,Yes,0803
International Symposium on Microarchitecture,MICRO,CORE2013,A,No,
"International Symposium on Modelling and Optimization in Mobile, Ad Hoc, and Wireless Networks",WiOpt,CORE2013,B,No,1006
International Symposium on Neural Networks,ISNN,CORE2013,C,No,0801
International Symposium on Next Generation Data Base Systems and Applications,NGDB,CORE2013,C,Yes,0804
International Symposium on Object Technologies for Advanced Software,ISOTAS,CORE2013,C,No,0803
International Symposium on Parallel and Distributed Computing,ISPDC,CORE2013,C,No,0805
"International Symposium on Parallel Architectures, Algorithms and Networks",I-SPAN,CORE2013,B,Yes,0805
International Symposium on Physical Design,PHYSDES ,CORE2013,C,No,
International Symposium on Plasticity and Its Current Applications,,ERA2010,A,No,0910
International Symposium on Recent Advances in Intrusion Detection,RAID,CORE2013,B,Yes,0804
International Symposium on Robotics,ISR,CORE2013,A,No,0910
International Symposium on Robotics Research,ISSR,CORE2013,A,No,0910
International Symposium on Software Reliability Engineering,ISSRE,CORE2013,A,No,0803
International Symposium on Software Testing and Analysis,ISSTA,CORE2013,A,No,0803
International Symposium on Spatial Data Handling,SDH,CORE2013,C,No,0804
International Symposium on Spatial Data Infrastructures,ISSDI,CORE2013,C,No,0909
International Symposium on Spatial Data Quality,ISSDQ,CORE2013,C,No,0909
International Symposium on Spatial Databases,SSTD,CORE2013,A,No,0909
International Symposium on Static Analysis,ISSA,CORE2013,C,No,0802
International Symposium on String Processing and Information Retrieval,SPIRE,CORE2013,B,No,0804
International Symposium on Structural Engineering,,ERA2010,B,No,0905
International Symposium on Symbolic and Algebraic Computation,ISSAC,CORE2013,A*,Yes,0802
International Symposium on Symbolic and Numeric Algorithms for Scientific Computing,SYNASC,CORE2013,C,No,0802
International Symposium on System Synthesis,ISSS,CORE2013,C,No,0806
International Symposium on System Synthesis,SYSSYN,CORE2013,C,No,
International Symposium on Technology and Society,ISTAS,CORE2013,C,No,0899
International Symposium on Temporal Representation and Reasoning,TIME,CORE2013,A,No,0802
International Symposium on the Mathematical Theory of Networks and Systems,MTNS,CORE2013,C,No,0805
International Symposium on Theoretical Aspects of Computer Science,STACS,CORE2013,B,Yes,0802
International Symposium on Theoretical Aspects of Software Engineering,TASE,CORE2013,C,No,0803
International Symposium on Vehicle System Dynamics,,ERA2010,A,No,0913
International Symposium on Visual Computing,ISVC,CORE2013,C,No,0801
International Symposium on Voronoi diagrams in Science and Engineering,ISVD,CORE2013,C,No,0802
International Symposium on Wireless Personal Multimedia Communications,WPMC,ERA2010,C,No,1005
International Symposiums on Wikis,WIKISYM,CORE2013,B,No,0803
International Towing Tank Conference,,ERA2010,A,No,0911
International Tribology Conference in Australia,,ERA2010,A,No,0910
International Urban Design Conference,IUDC,ERA2010,C,No,1205
International Visualization in Transportation Symposium and Workshop,TRB Viz,CORE2013,C,No,0801
International Web Conference,IWC,CORE2013,C,No,0806
International Wireless Internet Conference,WiCon,ERA2010,C,No,1005
International Wordnet Conference (Global Wordnet Conference),GWC,CORE2013,C,No,0804
International Work-Conference on Artificial and Natural Neural Networks,IWANN,CORE2013,B,No,0801
International Workshop in Software Measurement,IWSM,CORE2013,C,No,0804
International Workshop of Privacy Enhancing Technologies,PET,CORE2013,B,No,0803
International Workshop of the Initiative for the Evaluation of XML Retrieval,INEX,CORE2013,C,No,0803
International Workshop on Abstract State Machines,ASM(W),CORE2013,C,No,0802
International Workshop on Advanced Architectures and Algorithms for Internet Delivery and Applications,AAA-IDEA,CORE2013,C,No,0806
International Workshop on Agents and Data Mining Interaction,ADMI,CORE2013,B,No,0801
International Workshop on Algorithmic Aspects of Wireless Sensor Networks,Algosensors,ERA2010,C,No,1005
International Workshop on Algorithms and Computation,WALCOM,CORE2013,C,No,0802
"International Workshop on Aliasing, Confinement and Ownership",IWACO,CORE2013,C,No,0803
International Workshop on Ant Colony,ANTS,CORE2013,B,No,0801
International Workshop on Approximation Algorithms for Combinatorial Optimization Problems,APPROX,CORE2013,A,No,0802
International Workshop on Artificial Intelligence and Statistics,WAIS,CORE2013,B,No,
International Workshop on Boolean Functions: Cryptography and Applications,BFCA,CORE2013,C,No,0804
International Workshop on Business Process Design,BPD,CORE2013,C,No,0806
International Workshop on Business Process Intelligence,BPI,CORE2013,C,No,0806
"International Workshop on Business Process Modelling, Development, and Support",BPMDS,CORE2013,C,No,0806
